race_id,driver_id,driver_position_before_race,driver_points_before_race,driver_wins_before_race,driver_performance_score
2012_08,maldonado,10,29.0,1,39.0
2012_08,petrov,22,0.0,0,0.0
2012_08,kovalainen,21,0.0,0,0.0
2012_08,pic,23,0.0,0,0.0
2012_08,massa,14,11.0,0,11.0
2012_08,rosa,24,0.0,0,0.0
2012_08,karthikeyan,20,0.0,0,0.0
2012_08,hamilton,1,88.0,1,98.0
2012_08,grosjean,7,53.0,0,53.0
2012_08,vettel,3,85.0,1,95.0
2012_08,kobayashi,11,21.0,0,21.0
2012_08,vergne,16,4.0,0,4.0
2012_08,glock,19,0.0,0,0.0
2012_09,webber,2,91.0,1,101.0
2012_09,alonso,1,111.0,2,131.0
2012_09,vettel,4,85.0,1,95.0
2012_09,massa,16,11.0,0,11.0
2012_09,raikkonen,6,73.0,0,73.0
2012_09,grosjean,7,53.0,0,53.0
2012_09,michael_schumacher,14,17.0,0,17.0
2012_09,hamilton,3,88.0,1,98.0
2012_09,bruno_senna,15,16.0,0,16.0
2012_09,button,8,49.0,1,59.0
2012_09,kobayashi,12,21.0,0,21.0
2012_09,hulkenberg,13,17.0,0,17.0
2012_09,ricciardo,18,2.0,0,2.0
2012_09,vergne,17,4.0,0,4.0
2012_09,rosberg,5,75.0,1,85.0
2012_09,maldonado,10,29.0,1,39.0
2012_09,kovalainen,21,0.0,0,0.0
2012_09,glock,19,0.0,0,0.0
2012_09,pic,23,0.0,0,0.0
2012_09,rosa,24,0.0,0,0.0
2012_09,karthikeyan,20,0.0,0,0.0
2012_09,perez,9,39.0,0,39.0
2012_09,resta,11,27.0,0,27.0
2012_09,petrov,22,0.0,0,0.0
2012_10,alonso,1,129.0,2,149.0
2012_10,button,8,50.0,1,60.0
2012_10,raikkonen,5,83.0,0,83.0
2012_10,kobayashi,14,21.0,0,21.0
2012_10,vettel,3,100.0,1,110.0
2012_10,perez,9,39.0,0,39.0
2012_10,michael_schumacher,13,23.0,0,23.0
2012_10,webber,2,116.0,2,136.0
2012_10,hulkenberg,16,17.0,0,17.0
2012_10,rosberg,6,75.0,1,85.0
2012_10,resta,11,27.0,0,27.0
2012_10,massa,12,23.0,0,23.0
2012_10,ricciardo,18,2.0,0,2.0
2012_10,vergne,17,4.0,0,4.0
2012_10,maldonado,10,29.0,1,39.0
2012_10,petrov,22,0.0,0,0.0
2012_10,bruno_senna,15,18.0,0,18.0
2012_10,grosjean,7,61.0,0,61.0
2012_10,kovalainen,21,0.0,0,0.0
2012_10,pic,23,0.0,0,0.0
2012_10,rosa,24,0.0,0,0.0
2012_10,glock,19,0.0,0,0.0
2012_10,karthikeyan,20,0.0,0,0.0
2012_10,hamilton,4,92.0,1,102.0
2012_11,hamilton,5,92.0,1,102.0
2012_11,raikkonen,4,98.0,0,98.0
2012_11,grosjean,8,61.0,0,61.0
2012_11,vettel,3,110.0,1,120.0
2012_11,alonso,1,154.0,3,184.0
2012_11,button,7,68.0,1,78.0
2012_11,bruno_senna,16,18.0,0,18.0
2012_11,webber,2,120.0,2,140.0
2012_11,massa,14,23.0,0,23.0
2012_11,rosberg,6,76.0,1,86.0
2012_11,hulkenberg,15,19.0,0,19.0
2012_11,resta,13,27.0,0,27.0
2012_11,maldonado,11,29.0,1,39.0
2012_11,perez,9,47.0,0,47.0
2012_11,ricciardo,18,2.0,0,2.0
2012_11,vergne,17,4.0,0,4.0
2012_11,kovalainen,21,0.0,0,0.0
2012_11,kobayashi,10,33.0,0,33.0
2012_11,petrov,22,0.0,0,0.0
2012_11,pic,23,0.0,0,0.0
2012_11,glock,19,0.0,0,0.0
2012_11,rosa,24,0.0,0,0.0
2012_11,karthikeyan,20,0.0,0,0.0
2012_11,michael_schumacher,12,29.0,0,29.0
2012_12,button,7,76.0,1,86.0
2012_12,vettel,3,122.0,1,132.0
2012_12,raikkonen,5,116.0,0,116.0
2012_12,hulkenberg,16,19.0,0,19.0
2012_12,massa,14,25.0,0,25.0
2012_12,webber,2,124.0,2,144.0
2012_12,michael_schumacher,12,29.0,0,29.0
2012_12,vergne,17,4.0,0,4.0
2012_12,ricciardo,18,2.0,0,2.0
2012_12,resta,13,27.0,0,27.0
2012_12,rosberg,6,77.0,1,87.0
2012_12,bruno_senna,15,24.0,0,24.0
2012_12,kobayashi,10,33.0,0,33.0
2012_12,petrov,22,0.0,0,0.0
2012_12,glock,19,0.0,0,0.0
2012_12,pic,23,0.0,0,0.0
2012_12,kovalainen,21,0.0,0,0.0
2012_12,rosa,24,0.0,0,0.0
2012_12,karthikeyan,20,0.0,0,0.0
2012_12,maldonado,11,29.0,1,39.0
2012_12,perez,9,47.0,0,47.0
2012_12,alonso,1,164.0,3,194.0
2012_12,hamilton,4,117.0,2,137.0
2012_12,grosjean,8,76.0,0,76.0
2012_13,hamilton,5,117.0,2,137.0
2012_13,perez,9,47.0,0,47.0
2012_13,alonso,1,164.0,3,194.0
2012_13,massa,10,35.0,0,35.0
2012_13,raikkonen,4,131.0,0,131.0
2012_13,michael_schumacher,11,35.0,0,35.0
2012_13,rosberg,7,77.0,1,87.0
2012_13,resta,15,28.0,0,28.0
2012_13,kobayashi,12,33.0,0,33.0
2012_13,bruno_senna,16,24.0,0,24.0
2012_13,maldonado,14,29.0,1,39.0
2012_13,ricciardo,18,4.0,0,4.0
2012_13,ambrosio,19,0.0,0,0.0
2012_13,kovalainen,22,0.0,0,0.0
2012_13,petrov,23,0.0,0,0.0
2012_13,pic,24,0.0,0,0.0
2012_13,glock,20,0.0,0,0.0
2012_13,rosa,25,0.0,0,0.0
2012_13,karthikeyan,21,0.0,0,0.0
2012_13,webber,3,132.0,2,152.0
2012_13,hulkenberg,13,31.0,0,31.0
2012_13,vettel,2,140.0,1,150.0
2012_13,button,6,101.0,2,121.0
2012_13,vergne,17,8.0,0,8.0
2012_14,vettel,4,140.0,1,150.0
2012_14,button,6,101.0,2,121.0
2012_14,alonso,1,179.0,3,209.0
2012_14,resta,13,32.0,0,32.0
2012_14,rosberg,7,83.0,1,93.0
2012_14,raikkonen,3,141.0,0,141.0
2012_14,grosjean,8,76.0,0,76.0
2012_14,massa,10,47.0,0,47.0
2012_14,ricciardo,18,4.0,0,4.0
2012_14,perez,9,65.0,0,65.0
2012_14,webber,5,132.0,2,152.0
2012_14,glock,20,0.0,0,0.0
2012_14,kobayashi,12,35.0,0,35.0
2012_14,hulkenberg,14,31.0,0,31.0
2012_14,kovalainen,22,0.0,0,0.0
2012_14,pic,24,0.0,0,0.0
2012_14,rosa,25,0.0,0,0.0
2012_14,bruno_senna,16,25.0,0,25.0
2012_14,petrov,23,0.0,0,0.0
2012_14,vergne,17,8.0,0,8.0
2012_14,michael_schumacher,11,43.0,0,43.0
2012_14,maldonado,15,29.0,1,39.0
2012_14,karthikeyan,21,0.0,0,0.0
2012_14,hamilton,2,142.0,3,172.0
2012_15,vettel,2,165.0,2,185.0
2012_15,massa,10,51.0,0,51.0
2012_15,kobayashi,13,35.0,0,35.0
2012_15,button,6,119.0,2,139.0
2012_15,hamilton,4,142.0,3,172.0
2012_15,raikkonen,3,149.0,0,149.0
2012_15,hulkenberg,14,31.0,0,31.0
2012_15,maldonado,15,29.0,1,39.0
2012_15,webber,5,132.0,2,152.0
2012_15,ricciardo,18,6.0,0,6.0
2012_15,michael_schumacher,12,43.0,0,43.0
2012_15,resta,11,44.0,0,44.0
2012_15,vergne,17,8.0,0,8.0
2012_15,bruno_senna,16,25.0,0,25.0
2012_15,kovalainen,22,0.0,0,0.0
2012_15,glock,20,0.0,0,0.0
2012_15,petrov,23,0.0,0,0.0
2012_15,rosa,25,0.0,0,0.0
2012_15,grosjean,8,82.0,0,82.0
2012_15,pic,24,0.0,0,0.0
2012_15,karthikeyan,21,0.0,0,0.0
2012_15,perez,9,66.0,0,66.0
2012_15,alonso,1,194.0,3,224.0
2012_15,rosberg,7,93.0,1,103.0
2012_16,vettel,2,190.0,3,220.0
2012_16,webber,5,134.0,2,154.0
2012_16,alonso,1,194.0,3,224.0
2012_16,massa,9,69.0,0,69.0
2012_16,raikkonen,3,157.0,0,157.0
2012_16,hulkenberg,14,37.0,0,37.0
2012_16,grosjean,8,82.0,0,82.0
2012_16,vergne,17,8.0,0,8.0
2012_16,ricciardo,18,7.0,0,7.0
2012_16,hamilton,4,152.0,3,182.0
2012_16,perez,10,66.0,0,66.0
2012_16,resta,12,44.0,0,44.0
2012_16,michael_schumacher,13,43.0,0,43.0
2012_16,maldonado,15,33.0,1,43.0
2012_16,bruno_senna,16,25.0,0,25.0
2012_16,petrov,23,0.0,0,0.0
2012_16,kovalainen,22,0.0,0,0.0
2012_16,glock,20,0.0,0,0.0
2012_16,pic,24,0.0,0,0.0
2012_16,karthikeyan,21,0.0,0,0.0
2012_16,rosa,25,0.0,0,0.0
2012_16,kobayashi,11,50.0,0,50.0
2012_16,rosberg,7,93.0,1,103.0
2012_16,button,6,131.0,2,151.0
2012_17,vettel,1,215.0,4,255.0
2012_17,alonso,2,209.0,3,239.0
2012_17,webber,5,152.0,2,172.0
2012_17,hamilton,4,153.0,3,183.0
2012_17,button,6,131.0,2,151.0
2012_17,massa,9,81.0,0,81.0
2012_17,raikkonen,3,167.0,0,167.0
2012_17,hulkenberg,12,45.0,0,45.0
2012_17,grosjean,8,88.0,0,88.0
2012_17,bruno_senna,16,25.0,0,25.0
2012_17,rosberg,7,93.0,1,103.0
2012_17,resta,13,44.0,0,44.0
2012_17,ricciardo,18,9.0,0,9.0
2012_17,kobayashi,11,50.0,0,50.0
2012_17,vergne,17,12.0,0,12.0
2012_17,maldonado,15,33.0,1,43.0
2012_17,petrov,23,0.0,0,0.0
2012_17,kovalainen,22,0.0,0,0.0
2012_17,pic,24,0.0,0,0.0
2012_17,glock,20,0.0,0,0.0
2012_17,karthikeyan,21,0.0,0,0.0
2012_17,michael_schumacher,14,43.0,0,43.0
2012_17,rosa,25,0.0,0,0.0
2012_17,perez,10,66.0,0,66.0
2012_18,raikkonen,3,173.0,0,173.0
2012_18,alonso,2,227.0,3,257.0
2012_18,vettel,1,240.0,5,290.0
2012_18,button,6,141.0,2,161.0
2012_18,maldonado,15,33.0,1,43.0
2012_18,kobayashi,11,50.0,0,50.0
2012_18,massa,9,89.0,0,89.0
2012_18,bruno_senna,16,26.0,0,26.0
2012_18,resta,13,44.0,0,44.0
2012_18,ricciardo,18,9.0,0,9.0
2012_18,michael_schumacher,14,43.0,0,43.0
2012_18,vergne,17,12.0,0,12.0
2012_18,kovalainen,22,0.0,0,0.0
2012_18,glock,20,0.0,0,0.0
2012_18,perez,10,66.0,0,66.0
2012_18,petrov,23,0.0,0,0.0
2012_18,rosa,25,0.0,0,0.0
2012_18,pic,24,0.0,0,0.0
2012_18,grosjean,8,90.0,0,90.0
2012_18,webber,4,167.0,2,187.0
2012_18,hamilton,5,165.0,3,195.0
2012_18,karthikeyan,21,0.0,0,0.0
2012_18,rosberg,7,93.0,1,103.0
2012_18,hulkenberg,12,49.0,0,49.0
2012_19,hamilton,5,165.0,3,195.0
2012_19,vettel,1,255.0,5,305.0
2012_19,alonso,2,245.0,3,275.0
2012_19,massa,7,95.0,0,95.0
2012_19,button,6,153.0,2,173.0
2012_19,raikkonen,3,198.0,1,208.0
2012_19,grosjean,9,90.0,0,90.0
2012_19,hulkenberg,12,49.0,0,49.0
2012_19,maldonado,14,43.0,1,53.0
2012_19,bruno_senna,16,30.0,0,30.0
2012_19,perez,10,66.0,0,66.0
2012_19,ricciardo,18,10.0,0,10.0
2012_19,rosberg,8,93.0,1,103.0
2012_19,kobayashi,11,58.0,0,58.0
2012_19,resta,13,46.0,0,46.0
2012_19,michael_schumacher,15,43.0,0,43.0
2012_19,petrov,23,0.0,0,0.0
2012_19,kovalainen,22,0.0,0,0.0
2012_19,glock,20,0.0,0,0.0
2012_19,pic,24,0.0,0,0.0
2012_19,rosa,25,0.0,0,0.0
2012_19,karthikeyan,21,0.0,0,0.0
2012_19,webber,4,167.0,2,187.0
2012_19,vergne,17,12.0,0,12.0
2012_20,button,6,163.0,2,183.0
2012_20,alonso,2,260.0,3,290.0
2012_20,massa,7,107.0,0,107.0
2012_20,webber,5,167.0,2,187.0
2012_20,hulkenberg,12,53.0,0,53.0
2012_20,vettel,1,273.0,5,323.0
2012_20,michael_schumacher,15,43.0,0,43.0
2012_20,vergne,17,12.0,0,12.0
2012_20,kobayashi,11,58.0,0,58.0
2012_20,raikkonen,3,206.0,1,216.0
2012_20,petrov,23,0.0,0,0.0
2012_20,pic,24,0.0,0,0.0
2012_20,ricciardo,18,10.0,0,10.0
2012_20,kovalainen,22,0.0,0,0.0
2012_20,rosberg,9,93.0,1,103.0
2012_20,glock,20,0.0,0,0.0
2012_20,rosa,25,0.0,0,0.0
2012_20,karthikeyan,21,0.0,0,0.0
2012_20,resta,13,46.0,0,46.0
2012_20,hamilton,4,190.0,4,230.0
2012_20,grosjean,8,96.0,0,96.0
2012_20,maldonado,14,45.0,1,55.0
2012_20,bruno_senna,16,31.0,0,31.0
2012_20,perez,10,66.0,0,66.0
2013_01,raikkonen,0,0.0,0,0.0
2013_01,alonso,0,0.0,0,0.0
2013_01,vettel,0,0.0,0,0.0
2013_01,massa,0,0.0,0,0.0
2013_01,hamilton,0,0.0,0,0.0
2013_01,webber,0,0.0,0,0.0
2013_01,sutil,0,0.0,0,0.0
2013_01,resta,0,0.0,0,0.0
2013_01,button,0,0.0,0,0.0
2013_01,grosjean,0,0.0,0,0.0
2013_01,perez,0,0.0,0,0.0
2013_01,vergne,0,0.0,0,0.0
2013_01,gutierrez,0,0.0,0,0.0
2013_01,bottas,0,0.0,0,0.0
2013_01,jules_bianchi,0,0.0,0,0.0
2013_01,pic,0,0.0,0,0.0
2013_01,chilton,0,0.0,0,0.0
2013_01,garde,0,0.0,0,0.0
2013_01,ricciardo,0,0.0,0,0.0
2013_01,rosberg,0,0.0,0,0.0
2013_01,maldonado,0,0.0,0,0.0
2013_01,hulkenberg,0,0.0,0,0.0
2013_02,vettel,3,15.0,0,15.0
2013_02,webber,6,8.0,0,8.0
2013_02,hamilton,5,10.0,0,10.0
2013_02,rosberg,21,0.0,0,0.0
2013_02,massa,4,12.0,0,12.0
2013_02,grosjean,10,1.0,0,1.0
2013_02,raikkonen,1,25.0,1,35.0
2013_02,hulkenberg,15,0.0,0,0.0
2013_02,perez,18,0.0,0,0.0
2013_02,vergne,22,0.0,0,0.0
2013_02,bottas,11,0.0,0,0.0
2013_02,gutierrez,14,0.0,0,0.0
2013_02,jules_bianchi,16,0.0,0,0.0
2013_02,pic,19,0.0,0,0.0
2013_02,garde,13,0.0,0,0.0
2013_02,chilton,12,0.0,0,0.0
2013_02,button,9,2.0,0,2.0
2013_02,ricciardo,20,0.0,0,0.0
2013_02,maldonado,17,0.0,0,0.0
2013_02,sutil,7,6.0,0,6.0
2013_02,resta,8,4.0,0,4.0
2013_02,alonso,2,18.0,0,18.0
2013_03,alonso,6,18.0,0,18.0
2013_03,raikkonen,2,31.0,1,41.0
2013_03,hamilton,4,25.0,0,25.0
2013_03,vettel,1,40.0,1,50.0
2013_03,button,12,2.0,0,2.0
2013_03,massa,5,22.0,0,22.0
2013_03,ricciardo,22,0.0,0,0.0
2013_03,resta,11,4.0,0,4.0
2013_03,grosjean,8,9.0,0,9.0
2013_03,hulkenberg,10,4.0,0,4.0
2013_03,perez,13,2.0,0,2.0
2013_03,vergne,14,1.0,0,1.0
2013_03,bottas,15,0.0,0,0.0
2013_03,maldonado,20,0.0,0,0.0
2013_03,jules_bianchi,19,0.0,0,0.0
2013_03,pic,21,0.0,0,0.0
2013_03,chilton,16,0.0,0,0.0
2013_03,garde,17,0.0,0,0.0
2013_03,rosberg,7,12.0,0,12.0
2013_03,webber,3,26.0,0,26.0
2013_03,sutil,9,6.0,0,6.0
2013_03,gutierrez,18,0.0,0,0.0
2013_04,vettel,1,52.0,1,62.0
2013_04,raikkonen,2,49.0,1,59.0
2013_04,grosjean,9,11.0,0,11.0
2013_04,resta,10,8.0,0,8.0
2013_04,hamilton,4,40.0,0,40.0
2013_04,perez,14,2.0,0,2.0
2013_04,webber,6,26.0,0,26.0
2013_04,alonso,3,43.0,1,53.0
2013_04,rosberg,8,12.0,0,12.0
2013_04,button,7,12.0,0,12.0
2013_04,maldonado,21,0.0,0,0.0
2013_04,hulkenberg,13,5.0,0,5.0
2013_04,sutil,12,6.0,0,6.0
2013_04,bottas,16,0.0,0,0.0
2013_04,massa,5,30.0,0,30.0
2013_04,ricciardo,11,6.0,0,6.0
2013_04,pic,22,0.0,0,0.0
2013_04,gutierrez,19,0.0,0,0.0
2013_04,jules_bianchi,20,0.0,0,0.0
2013_04,chilton,17,0.0,0,0.0
2013_04,garde,18,0.0,0,0.0
2013_04,vergne,15,1.0,0,1.0
2013_05,alonso,4,47.0,1,57.0
2013_05,raikkonen,2,67.0,1,77.0
2013_05,massa,6,30.0,0,30.0
2013_05,vettel,1,77.0,2,97.0
2013_05,webber,5,32.0,0,32.0
2013_05,rosberg,9,14.0,0,14.0
2013_05,resta,8,20.0,0,20.0
2013_05,button,10,13.0,0,13.0
2013_05,perez,11,10.0,0,10.0
2013_05,ricciardo,12,6.0,0,6.0
2013_05,gutierrez,19,0.0,0,0.0
2013_05,hamilton,3,50.0,0,50.0
2013_05,sutil,13,6.0,0,6.0
2013_05,maldonado,21,0.0,0,0.0
2013_05,hulkenberg,14,5.0,0,5.0
2013_05,bottas,16,0.0,0,0.0
2013_05,pic,22,0.0,0,0.0
2013_05,jules_bianchi,20,0.0,0,0.0
2013_05,chilton,17,0.0,0,0.0
2013_05,vergne,15,1.0,0,1.0
2013_05,garde,18,0.0,0,0.0
2013_05,grosjean,7,26.0,0,26.0
2013_06,rosberg,9,22.0,0,22.0
2013_06,vettel,1,89.0,2,109.0
2013_06,webber,6,42.0,0,42.0
2013_06,hamilton,4,50.0,0,50.0
2013_06,sutil,13,6.0,0,6.0
2013_06,button,10,17.0,0,17.0
2013_06,alonso,3,72.0,2,92.0
2013_06,vergne,15,1.0,0,1.0
2013_06,resta,8,26.0,0,26.0
2013_06,raikkonen,2,85.0,1,95.0
2013_06,hulkenberg,14,5.0,0,5.0
2013_06,bottas,16,0.0,0,0.0
2013_06,gutierrez,19,0.0,0,0.0
2013_06,chilton,17,0.0,0,0.0
2013_06,garde,18,0.0,0,0.0
2013_06,perez,11,12.0,0,12.0
2013_06,grosjean,7,26.0,0,26.0
2013_06,ricciardo,12,7.0,0,7.0
2013_06,jules_bianchi,20,0.0,0,0.0
2013_06,maldonado,21,0.0,0,0.0
2013_06,massa,5,45.0,0,45.0
2013_06,pic,22,0.0,0,0.0
2013_07,vettel,1,107.0,2,127.0
2013_07,alonso,3,78.0,2,98.0
2013_07,hamilton,4,62.0,0,62.0
2013_07,webber,5,57.0,0,57.0
2013_07,rosberg,6,47.0,1,57.0
2013_07,vergne,15,5.0,0,5.0
2013_07,resta,8,28.0,0,28.0
2013_07,massa,7,45.0,0,45.0
2013_07,raikkonen,2,86.0,1,96.0
2013_07,sutil,11,16.0,0,16.0
2013_07,perez,12,12.0,0,12.0
2013_07,button,10,25.0,0,25.0
2013_07,grosjean,9,26.0,0,26.0
2013_07,bottas,16,0.0,0,0.0
2013_07,ricciardo,13,7.0,0,7.0
2013_07,maldonado,21,0.0,0,0.0
2013_07,jules_bianchi,20,0.0,0,0.0
2013_07,pic,22,0.0,0,0.0
2013_07,chilton,17,0.0,0,0.0
2013_07,gutierrez,19,0.0,0,0.0
2013_07,hulkenberg,14,5.0,0,5.0
2013_07,garde,18,0.0,0,0.0
2013_08,rosberg,6,57.0,1,67.0
2013_08,webber,5,69.0,0,69.0
2013_08,alonso,2,96.0,2,116.0
2013_08,hamilton,4,77.0,0,77.0
2013_08,raikkonen,3,88.0,1,98.0
2013_08,massa,7,49.0,0,49.0
2013_08,sutil,11,17.0,0,17.0
2013_08,ricciardo,14,7.0,0,7.0
2013_08,resta,8,34.0,0,34.0
2013_08,hulkenberg,15,5.0,0,5.0
2013_08,maldonado,21,0.0,0,0.0
2013_08,bottas,16,0.0,0,0.0
2013_08,button,10,25.0,0,25.0
2013_08,gutierrez,19,0.0,0,0.0
2013_08,pic,22,0.0,0,0.0
2013_08,jules_bianchi,20,0.0,0,0.0
2013_08,chilton,17,0.0,0,0.0
2013_08,garde,18,0.0,0,0.0
2013_08,grosjean,9,26.0,0,26.0
2013_08,perez,13,12.0,0,12.0
2013_08,vettel,1,132.0,3,162.0
2013_08,vergne,12,13.0,0,13.0
2013_09,vettel,1,132.0,3,162.0
2013_09,raikkonen,3,98.0,1,108.0
2013_09,grosjean,9,26.0,0,26.0
2013_09,alonso,2,111.0,2,131.0
2013_09,hamilton,4,89.0,0,89.0
2013_09,button,10,25.0,0,25.0
2013_09,webber,5,87.0,0,87.0
2013_09,perez,13,12.0,0,12.0
2013_09,rosberg,6,82.0,2,102.0
2013_09,hulkenberg,15,6.0,0,6.0
2013_09,resta,8,36.0,0,36.0
2013_09,ricciardo,14,11.0,0,11.0
2013_09,sutil,11,23.0,0,23.0
2013_09,gutierrez,19,0.0,0,0.0
2013_09,maldonado,21,0.0,0,0.0
2013_09,bottas,16,0.0,0,0.0
2013_09,pic,22,0.0,0,0.0
2013_09,garde,18,0.0,0,0.0
2013_09,chilton,17,0.0,0,0.0
2013_09,vergne,12,13.0,0,13.0
2013_09,jules_bianchi,20,0.0,0,0.0
2013_09,massa,7,57.0,0,57.0
2013_10,hamilton,4,99.0,0,99.0
2013_10,raikkonen,3,116.0,1,126.0
2013_10,vettel,1,157.0,4,197.0
2013_10,webber,5,93.0,0,93.0
2013_10,alonso,2,123.0,2,143.0
2013_10,grosjean,8,41.0,0,41.0
2013_10,button,10,33.0,0,33.0
2013_10,massa,7,57.0,0,57.0
2013_10,perez,12,16.0,0,16.0
2013_10,maldonado,21,0.0,0,0.0
2013_10,hulkenberg,15,7.0,0,7.0
2013_10,vergne,13,13.0,0,13.0
2013_10,ricciardo,14,11.0,0,11.0
2013_10,garde,18,0.0,0,0.0
2013_10,pic,22,0.0,0,0.0
2013_10,jules_bianchi,20,0.0,0,0.0
2013_10,chilton,17,0.0,0,0.0
2013_10,resta,9,36.0,0,36.0
2013_10,rosberg,6,84.0,2,104.0
2013_10,bottas,16,0.0,0,0.0
2013_10,gutierrez,19,0.0,0,0.0
2013_10,sutil,11,23.0,0,23.0
2013_11,vettel,1,172.0,4,212.0
2013_11,alonso,3,133.0,2,153.0
2013_11,hamilton,4,124.0,1,134.0
2013_11,rosberg,6,84.0,2,104.0
2013_11,webber,5,105.0,0,105.0
2013_11,button,9,39.0,0,39.0
2013_11,massa,7,61.0,0,61.0
2013_11,grosjean,8,49.0,0,49.0
2013_11,sutil,11,23.0,0,23.0
2013_11,ricciardo,14,11.0,0,11.0
2013_11,perez,12,18.0,0,18.0
2013_11,vergne,13,13.0,0,13.0
2013_11,hulkenberg,15,7.0,0,7.0
2013_11,gutierrez,20,0.0,0,0.0
2013_11,bottas,17,0.0,0,0.0
2013_11,garde,19,0.0,0,0.0
2013_11,maldonado,16,1.0,0,1.0
2013_11,jules_bianchi,21,0.0,0,0.0
2013_11,chilton,18,0.0,0,0.0
2013_11,resta,10,36.0,0,36.0
2013_11,raikkonen,2,134.0,1,144.0
2013_11,pic,22,0.0,0,0.0
2013_12,vettel,1,197.0,5,247.0
2013_12,alonso,2,151.0,2,171.0
2013_12,webber,5,115.0,0,115.0
2013_12,massa,7,67.0,0,67.0
2013_12,hulkenberg,15,7.0,0,7.0
2013_12,rosberg,6,96.0,2,116.0
2013_12,ricciardo,14,12.0,0,12.0
2013_12,grosjean,8,53.0,0,53.0
2013_12,hamilton,3,139.0,1,149.0
2013_12,button,9,47.0,0,47.0
2013_12,raikkonen,4,134.0,1,144.0
2013_12,perez,12,18.0,0,18.0
2013_12,gutierrez,20,0.0,0,0.0
2013_12,maldonado,16,1.0,0,1.0
2013_12,bottas,17,0.0,0,0.0
2013_12,sutil,11,25.0,0,25.0
2013_12,pic,22,0.0,0,0.0
2013_12,garde,19,0.0,0,0.0
2013_12,jules_bianchi,21,0.0,0,0.0
2013_12,chilton,18,0.0,0,0.0
2013_12,vergne,13,13.0,0,13.0
2013_12,resta,10,36.0,0,36.0
2013_13,vettel,1,222.0,6,282.0
2013_13,alonso,2,169.0,2,189.0
2013_13,raikkonen,4,134.0,1,144.0
2013_13,rosberg,6,104.0,2,124.0
2013_13,hamilton,3,141.0,1,151.0
2013_13,massa,7,79.0,0,79.0
2013_13,button,9,48.0,0,48.0
2013_13,perez,12,18.0,0,18.0
2013_13,hulkenberg,14,17.0,0,17.0
2013_13,sutil,11,25.0,0,25.0
2013_13,maldonado,16,1.0,0,1.0
2013_13,gutierrez,20,0.0,0,0.0
2013_13,bottas,17,0.0,0,0.0
2013_13,vergne,15,13.0,0,13.0
2013_13,webber,5,130.0,0,130.0
2013_13,garde,19,0.0,0,0.0
2013_13,chilton,18,0.0,0,0.0
2013_13,jules_bianchi,21,0.0,0,0.0
2013_13,pic,22,0.0,0,0.0
2013_13,resta,10,36.0,0,36.0
2013_13,grosjean,8,57.0,0,57.0
2013_13,ricciardo,13,18.0,0,18.0
2013_14,vettel,1,247.0,7,317.0
2013_14,raikkonen,4,149.0,1,159.0
2013_14,grosjean,8,57.0,0,57.0
2013_14,hulkenberg,13,19.0,0,19.0
2013_14,hamilton,3,151.0,1,161.0
2013_14,alonso,2,187.0,2,207.0
2013_14,rosberg,6,116.0,2,136.0
2013_14,button,9,54.0,0,54.0
2013_14,massa,7,87.0,0,87.0
2013_14,perez,12,22.0,0,22.0
2013_14,gutierrez,20,0.0,0,0.0
2013_14,bottas,17,0.0,0,0.0
2013_14,maldonado,16,1.0,0,1.0
2013_14,pic,22,0.0,0,0.0
2013_14,garde,19,0.0,0,0.0
2013_14,jules_bianchi,21,0.0,0,0.0
2013_14,chilton,18,0.0,0,0.0
2013_14,vergne,15,13.0,0,13.0
2013_14,ricciardo,14,18.0,0,18.0
2013_14,sutil,11,26.0,0,26.0
2013_14,webber,5,130.0,0,130.0
2013_14,resta,10,36.0,0,36.0
2013_15,vettel,1,272.0,8,352.0
2013_15,webber,5,130.0,0,130.0
2013_15,grosjean,8,72.0,0,72.0
2013_15,alonso,2,195.0,2,215.0
2013_15,raikkonen,3,167.0,1,177.0
2013_15,hulkenberg,11,31.0,0,31.0
2013_15,gutierrez,20,0.0,0,0.0
2013_15,rosberg,6,122.0,2,142.0
2013_15,button,9,58.0,0,58.0
2013_15,massa,7,89.0,0,89.0
2013_15,resta,10,36.0,0,36.0
2013_15,vergne,15,13.0,0,13.0
2013_15,ricciardo,14,18.0,0,18.0
2013_15,sutil,12,26.0,0,26.0
2013_15,perez,13,23.0,0,23.0
2013_15,maldonado,16,1.0,0,1.0
2013_15,bottas,17,0.0,0,0.0
2013_15,pic,22,0.0,0,0.0
2013_15,chilton,18,0.0,0,0.0
2013_15,hamilton,4,161.0,1,171.0
2013_15,garde,19,0.0,0,0.0
2013_15,jules_bianchi,21,0.0,0,0.0
2013_16,vettel,1,297.0,9,387.0
2013_16,rosberg,6,126.0,2,146.0
2013_16,grosjean,8,87.0,0,87.0
2013_16,massa,7,90.0,0,90.0
2013_16,perez,13,23.0,0,23.0
2013_16,hamilton,4,161.0,1,171.0
2013_16,raikkonen,3,177.0,1,187.0
2013_16,resta,11,36.0,0,36.0
2013_16,sutil,12,26.0,0,26.0
2013_16,ricciardo,14,18.0,0,18.0
2013_16,alonso,2,207.0,2,227.0
2013_16,maldonado,17,1.0,0,1.0
2013_16,vergne,15,13.0,0,13.0
2013_16,button,9,60.0,0,60.0
2013_16,gutierrez,16,6.0,0,6.0
2013_16,bottas,18,0.0,0,0.0
